order_id,pincode,district,state,city_tier,payment_mode,order_value,product_category,is_first_order,device_type,order_hour,address_char_length,has_landmark_keyword,estimated_delivery_days,zone_complexity,returned
6357a7cc-f0c7-47d8-b8f3-6877d1c1c584,756627,Bhubaneswar,Odisha,3,COD,504.91,grocery,False,mobile,14,49,True,5,medium,1
2794e4f5-6b11-4426-b770-55d005cbbedf,440978,Pune,Maharashtra,2,prepaid,319.05,other,True,mobile,13,27,True,3,low,0
f22522d7-9019-44d8-94ba-657d272b1345,400976,Aurangabad,Maharashtra,1,prepaid,490.71,apparel,True,desktop,19,41,False,2,low,0
977c1ca3-ba88-4413-81bd-eb8d3fff2650,400699,Solapur,Maharashtra,1,prepaid,1480.45,apparel,False,desktop,5,27,False,1,low,0
2423cfbe-3f19-42b9-9fb5-34233432f5a0,727350,South 24 Parganas,West Bengal,3,COD,608.02,apparel,False,mobile,10,25,True,5,low,0
b57f719c-20d9-4597-b224-92322fe567df,520298,Guntur,Andhra Pradesh,2,COD,756.7,apparel,False,mobile,20,27,True,5,low,0
c99b3bbb-843b-4a7a-8122-1c86de50465c,120605,Haryana District,Haryana,1,prepaid,426.66,other,True,desktop,16,39,False,3,low,0
ac1fd589-fdf9-49ab-a7c2-d3772dbed3f1,203956,Varanasi,Uttar Pradesh,3,prepaid,519.65,apparel,False,mobile,8,40,True,6,low,0
373a30c0-2c59-4b13-bc49-5844eee5475c,694022,Thrissur,Kerala,3,COD,256.58,grocery,False,desktop,18,47,True,5,low,0
a7820eb5-73b0-4c6f-b784-c2e6507c15eb,671292,Kozhikode,Kerala,3,COD,432.84,grocery,False,mobile,8,23,True,6,low,0
0829c4ad-a32f-4f50-a5a8-014b5ca5bcdf,149593,Bathinda,Punjab,3,COD,696.34,apparel,True,mobile,14,28,True,7,low,1
61dfcc2e-f1a9-4b20-803d-c0195cedb84c,201283,Kanpur,Uttar Pradesh,1,prepaid,651.96,apparel,False,desktop,18,38,False,1,low,0
507d3132-f0ce-40c1-b29a-e46e59c77b0b,530634,Tirupati,Andhra Pradesh,2,COD,1146.82,other,False,mobile,16,23,True,5,low,0
56502cd2-534d-40bd-987e-41200545b5d9,336959,Jodhpur,Rajasthan,3,prepaid,886.51,electronics,True,mobile,21,22,True,6,low,1
d126c06d-eca1-422d-9e2b-9e0260bccd58,682082,Thrissur,Kerala,2,COD,778.61,grocery,True,mobile,21,27,True,5,low,0
731901d3-bf91-4f1e-9758-c06720a3516b,509374,Nizamabad,Telangana,3,prepaid,720.96,electronics,False,desktop,10,41,True,7,low,0
967b2a84-8c47-4917-9fd4-c4a86a5fa2f3,110026,South Delhi,Delhi,1,COD,1390.64,electronics,True,desktop,17,25,False,2,low,0
e6d9ac82-1ddc-4369-b1da-bfa73d99ac44,201283,Kanpur,Uttar Pradesh,1,prepaid,793.83,electronics,False,mobile,7,27,False,2,low,0
7af3cead-0ffb-4218-a1a0-5b336bb225da,765323,Bhubaneswar,Odisha,3,COD,478.7,apparel,False,mobile,19,47,True,6,medium,0
3a3ed5d3-afaf-4640-b469-64e7ba970738,227239,Varanasi,Uttar Pradesh,3,COD,821.13,grocery,False,mobile,17,26,True,5,low,0
df738602-4fef-4824-b946-1d2a7a9997a0,500933,Vijayawada,Andhra Pradesh,1,COD,285.11,electronics,True,mobile,11,26,False,1,low,0
0d495622-f98a-4115-9713-9840afec0726,500493,Guntur,Andhra Pradesh,1,prepaid,930.74,electronics,False,mobile,18,27,False,2,low,0
a7cd0430-04e1-4618-b512-c3a75dfaa51f,246018,Uttarakhand District,Uttarakhand,3,COD,3000.0,other,False,desktop,22,37,True,7,medium,0
92884047-ed9e-4cad-bc41-6d05eaebcb33,700555,North 24 Parganas,West Bengal,1,prepaid,664.41,apparel,False,mobile,13,26,False,1,low,0
748807c2-1722-4f0e-8688-e469fd5ac521,826803,Muzaffarpur,Bihar,2,COD,1127.55,electronics,False,mobile,20,23,True,6,low,0
ffb0fdd6-c85d-4e45-a667-fe1f65a06a3f,411819,Solapur,Maharashtra,1,prepaid,793.46,grocery,False,mobile,13,26,False,2,low,0
22fb199e-9ca2-4bff-b17d-87cfd006fbf1,203715,Agra,Uttar Pradesh,3,COD,1862.23,apparel,True,mobile,11,24,True,6,low,0
98ff069c-d458-4d6c-a43f-7346013ee7af,795555,Manipur District,Manipur,3,COD,639.88,other,False,desktop,15,39,True,8,high,1
63ee4286-4004-4e26-a28b-15e6c13ffd3b,456046,Bhopal,Madhya Pradesh,2,COD,421.86,electronics,True,mobile,16,25,True,3,low,0
650e29e2-b174-43a1-998e-f8d2ebc94a44,244942,Uttarakhand District,Uttarakhand,2,COD,1570.37,other,False,mobile,19,39,True,6,medium,0
7e8aed69-da94-4bb5-a6e4-86248470925a,208101,Allahabad,Uttar Pradesh,2,prepaid,510.0,other,False,mobile,7,22,True,4,low,0
cd8a0464-e832-4060-9715-e775bdca9c6f,243774,Meerut,Uttar Pradesh,2,prepaid,659.62,other,True,desktop,4,42,True,4,low,0
262b9e64-2d25-40a2-9e6d-d3f2d1ef2dc3,500018,Karimnagar,Telangana,1,COD,516.55,apparel,False,mobile,3,26,False,2,low,0
51585a68-4003-4293-a318-99d0bead71c8,479503,Bhopal,Madhya Pradesh,3,COD,350.92,other,False,mobile,22,20,True,5,low,0
b746abcd-51df-4632-8ea0-ad73465188aa,570009,Mysuru,Karnataka,2,prepaid,667.63,grocery,True,mobile,16,49,True,5,low,0
1c403431-3102-4a26-950e-ae627a761d1a,482984,Gwalior,Madhya Pradesh,2,prepaid,1197.12,other,True,desktop,8,23,True,4,low,0
c83068e3-18a7-47dd-a668-fab2c4c9a90b,818713,Darbhanga,Bihar,3,COD,349.88,apparel,True,mobile,7,51,True,6,low,1
9b4be7bf-8d96-45bb-ab0f-bd5f2efe41d6,325197,Jodhpur,Rajasthan,3,prepaid,1371.55,other,False,desktop,7,46,True,8,low,0
975f7407-ba80-49d5-8e35-bc65d4e92a96,244783,Varanasi,Uttar Pradesh,2,COD,1115.91,apparel,False,mobile,13,31,True,3,low,0
c256a5df-4f78-4d5a-80aa-fac1bcc0b0f0,812936,Muzaffarpur,Bihar,2,COD,277.19,electronics,False,mobile,3,52,True,4,low,0
250b72a8-a2ca-430b-bc3e-4562beb5cf05,474822,Ujjain,Madhya Pradesh,2,prepaid,439.57,other,False,mobile,13,45,True,4,low,0
8b6349c5-4306-4bb4-96ea-b66e34bd260a,482310,Jabalpur,Madhya Pradesh,2,prepaid,662.74,apparel,False,mobile,23,46,True,6,low,0
a21527be-f38e-45ef-afb8-0796c0cdda65,527439,Guntur,Andhra Pradesh,3,prepaid,446.87,apparel,False,mobile,12,44,True,7,low,0
66491f12-519d-4a39-8944-8f43e80f47fa,259504,Uttarakhand District,Uttarakhand,3,prepaid,301.73,electronics,True,mobile,22,40,True,8,medium,0
4c9ec95b-0e4e-4a05-835a-1c6373b78179,672391,Kollam,Kerala,3,prepaid,688.31,grocery,True,mobile,5,36,True,5,low,0
62020dc0-f55c-4359-b656-8352ba366ff4,492438,Chhattisgarh District,Chhattisgarh,2,COD,1118.02,other,False,mobile,22,24,True,5,medium,0
1417b4bc-c859-42b8-b454-7f69dc435646,176631,Himachal Pradesh District,Himachal Pradesh,3,prepaid,912.66,grocery,True,desktop,21,45,True,7,medium,0
5710620e-3b7e-4eeb-96d3-294eb6b7d8ff,619391,Madurai,Tamil Nadu,3,prepaid,907.87,apparel,False,desktop,10,29,True,7,low,0
f02239cc-2c8f-4f2f-b4b0-5396ce75fa48,413723,Solapur,Maharashtra,2,COD,858.78,electronics,True,mobile,23,28,True,4,low,0
ecac0a4e-cbdd-454c-8bb2-2929ee2a2470,768955,Bhubaneswar,Odisha,2,prepaid,504.3,apparel,False,mobile,17,41,True,5,medium,0
cc4c8ecb-a5c0-4555-bd58-9ed85c179e85,751121,Cuttack,Odisha,2,prepaid,899.81,other,False,mobile,0,22,True,4,medium,0
ac5f6828-4a39-4656-96b8-a85abd8406b7,243441,Lucknow,Uttar Pradesh,2,prepaid,551.39,electronics,False,mobile,23,24,True,3,low,0
273f48f5-f9d4-4d0c-905b-cfc1704f84a4,719116,South 24 Parganas,West Bengal,3,prepaid,1173.9,apparel,False,desktop,11,30,True,7,low,0
00567aeb-ea39-425e-91d7-80df3d68f2c7,751121,Cuttack,Odisha,2,COD,1309.92,apparel,False,mobile,18,50,True,5,medium,1
7c047c4e-4415-4371-9f58-78030a069877,424888,Aurangabad,Maharashtra,3,COD,1517.79,apparel,False,desktop,2,24,True,7,low,0
952c2f53-bfd0-46f0-a47b-656a9896210e,700795,South 24 Parganas,West Bengal,1,COD,566.37,other,True,desktop,5,30,False,1,low,1
97fa7bca-6af6-4f50-aee0-419f601c1406,201807,Meerut,Uttar Pradesh,1,prepaid,1080.08,electronics,False,mobile,10,27,False,2,low,0
aa81d989-62e4-43b5-8434-2359fce5de2d,562021,Hubli,Karnataka,3,COD,990.65,electronics,False,mobile,13,15,True,7,low,1
d293d155-d886-4cfa-91fd-0807110b1918,375702,Vadodara,Gujarat,3,COD,582.31,apparel,False,mobile,9,22,True,6,low,0
f4d1518d-06fb-471b-bebb-e89342b68e56,313052,Udaipur,Rajasthan,2,COD,1126.07,apparel,True,mobile,5,40,True,4,low,1
23a6f5bc-fdf7-482b-b833-c6db742cd4cd,226129,Meerut,Uttar Pradesh,1,prepaid,1193.44,other,False,desktop,4,23,False,2,low,0
014c096c-93ab-4ada-9f89-a9629896eba6,689485,Thrissur,Kerala,3,prepaid,529.72,grocery,True,mobile,15,25,True,7,low,0
f408556b-a910-44b1-b592-b2fe0548de73,254155,Lucknow,Uttar Pradesh,3,prepaid,2152.78,grocery,True,mobile,8,50,True,5,low,0
98c70045-b36d-406d-9ea8-669a23f064ca,211921,Kanpur,Uttar Pradesh,2,COD,469.39,apparel,False,mobile,14,25,True,5,low,0
d89c0b43-d028-4f2e-a0c8-47d3739e89ab,501600,Hyderabad,Telangana,3,COD,352.61,electronics,True,mobile,11,16,True,6,low,0
e21de916-966d-4dea-8fb9-9cae33b188e3,482162,Gwalior,Madhya Pradesh,2,COD,1137.07,electronics,True,mobile,23,22,True,6,low,0
898eb8db-5e57-4b1b-a09a-3f391b41383c,600474,Salem,Tamil Nadu,1,COD,1392.84,apparel,True,desktop,18,28,False,2,low,0
d9df493a-2186-45e8-add0-9ee0b44845a9,337064,Jaipur,Rajasthan,3,COD,362.74,apparel,False,desktop,15,33,True,6,low,1
efa08ae1-3b94-42c0-b3e6-df86e1b619ef,573822,Belgaum,Karnataka,3,COD,543.26,apparel,False,desktop,17,31,True,7,low,1
1dede5ef-a9fc-4705-9c11-5cfa381710f4,246662,Uttarakhand District,Uttarakhand,3,COD,1016.42,apparel,True,mobile,23,31,True,8,medium,1
810c5997-abd5-4fff-9bad-47420eb41052,160849,Chandigarh District,Chandigarh,2,COD,561.17,electronics,True,mobile,13,29,True,4,low,0
c92b85d8-f210-4347-a12c-e66ce07949e4,620671,Coimbatore,Tamil Nadu,2,prepaid,383.87,electronics,False,mobile,12,31,True,5,low,0
f184a257-468f-4f94-b4c9-490407d9b546,810181,Muzaffarpur,Bihar,3,COD,684.8,grocery,False,mobile,21,51,True,7,low,0
c341e115-e037-47e6-8e8e-690baff9a997,500018,Karimnagar,Telangana,1,prepaid,894.7,grocery,False,mobile,13,38,False,2,low,0
ca2da6d5-a00a-49fe-8db6-9df5777d5ddc,529806,Tirupati,Andhra Pradesh,3,prepaid,284.59,grocery,False,mobile,4,47,True,8,low,0
ff67870c-762e-468a-85b7-5ca070dc34be,812936,Muzaffarpur,Bihar,2,COD,1998.24,apparel,True,mobile,10,14,True,4,low,1
b28d1adf-efd7-490b-b1ca-f1f038e1a0b7,201807,Meerut,Uttar Pradesh,1,prepaid,215.42,apparel,True,mobile,11,26,False,2,low,0
3745a26d-0162-4f0c-8a4c-64abb81c352c,187878,Jammu and Kashmir District,Jammu and Kashmir,3,prepaid,1079.73,apparel,True,desktop,14,14,True,7,high,0
03c7d12c-25af-47ab-8b0b-ab46c8a39f8d,831043,Patna,Bihar,2,prepaid,576.05,apparel,False,mobile,18,48,True,3,low,0
0ec83f2f-132c-43ff-b2d6-50f4d5e52bc3,825961,Jharkhand District,Jharkhand,3,COD,466.41,other,False,mobile,11,28,True,5,medium,0
0c1bbfee-2682-4619-a45b-73bd7bfe3fa1,600474,Salem,Tamil Nadu,1,prepaid,694.7,other,True,mobile,13,28,False,2,low,0
ac4c1c4b-a93b-4dba-9a5f-ab43e2525b9d,171893,Himachal Pradesh District,Himachal Pradesh,2,COD,591.5,electronics,False,mobile,7,47,True,3,medium,0
7e73bf7f-84d4-46ea-94d4-3d87577d62e8,700905,Kolkata,West Bengal,1,prepaid,556.6,other,False,mobile,9,42,False,2,low,0
29fb1b40-bb57-4f84-b7f9-082d1eb4ae1d,122829,Haryana District,Haryana,1,COD,1247.98,apparel,False,mobile,11,43,False,3,low,0
1fc0f9f9-dee1-4c43-8677-627f70008bdb,416462,Thane,Maharashtra,2,COD,655.72,apparel,False,mobile,9,14,True,5,low,0
c67c147e-9f2c-47a7-bd85-54362c79f8d7,842001,Patna,Bihar,2,prepaid,1375.13,apparel,False,desktop,22,28,True,5,low,0
c984d8c5-5f2f-4355-bb6f-f54e488829d9,500933,Vijayawada,Andhra Pradesh,1,prepaid,1254.7,apparel,False,mobile,22,39,False,1,low,0
f37e3b0e-df92-4808-836a-2457165b38ca,464718,Jabalpur,Madhya Pradesh,3,COD,395.65,other,False,desktop,19,24,True,8,low,0
0023fc3c-1960-40dd-ad46-6d54ca691c38,395206,Rajkot,Gujarat,2,COD,366.53,electronics,False,mobile,8,38,True,3,low,0
b261fa30-4ba9-47e4-8fe2-63e03509a3bf,254161,Uttarakhand District,Uttarakhand,3,COD,996.55,apparel,False,mobile,19,34,True,7,medium,0
4964ae8e-d02d-40c8-93c7-73d86cf1c49e,500153,Visakhapatnam,Andhra Pradesh,1,COD,584.51,other,True,mobile,13,36,False,1,low,1
5bf8332e-6847-4a63-8659-9ebf3b9c5168,493483,Gwalior,Madhya Pradesh,3,COD,284.31,electronics,False,mobile,12,31,True,6,low,0
adcadaef-bf2a-4e48-958e-91f0a39c7be2,110143,Central Delhi,Delhi,1,COD,885.19,electronics,False,desktop,11,25,False,2,low,0
da1a60fc-c710-4225-9ce8-8550df4826bc,522205,Guntur,Andhra Pradesh,2,COD,1733.94,grocery,False,mobile,22,28,True,6,low,0
78796d7f-75f4-43ad-b782-2434f137b6a0,500493,Guntur,Andhra Pradesh,1,COD,539.58,electronics,False,mobile,14,26,False,1,low,1
d5351de8-8e72-4f81-a8c2-0cf052224737,308096,Ajmer,Rajasthan,3,COD,771.67,apparel,True,mobile,9,38,True,8,low,0
d0bd57c4-8c85-421d-a447-5c624718b0ed,700373,Howrah,West Bengal,1,prepaid,668.65,apparel,False,desktop,12,35,False,2,low,0
41df6eda-8020-49f2-8112-7dac5096370a,160392,Ludhiana,Punjab,2,COD,905.45,other,False,mobile,9,15,True,5,low,0
3d4875d0-324e-4aa1-b284-218e098403e8,110143,Central Delhi,Delhi,1,COD,494.78,grocery,False,mobile,9,40,False,2,low,0
503c21d9-c2aa-4e94-a12f-ea5b5942b54e,495655,Chhattisgarh District,Chhattisgarh,2,COD,987.69,apparel,False,mobile,11,24,True,5,medium,0
0aea3641-1e8e-4a84-a7cb-28c4debe2dc6,600284,Madurai,Tamil Nadu,1,COD,715.82,other,False,desktop,12,28,False,1,low,0
17dd98b7-bbc2-4a2a-af27-55ee8a518c5b,452719,Bhopal,Madhya Pradesh,2,COD,987.15,apparel,True,mobile,16,27,True,6,low,1
d9bf717e-1682-4d81-aa00-91c12f4534d9,143188,Jalandhar,Punjab,2,COD,981.16,electronics,False,mobile,10,49,True,3,low,0
f2f042b7-0a7d-4782-863a-0b2d3496b7c3,507366,Warangal,Telangana,3,prepaid,767.17,electronics,False,desktop,0,28,True,8,low,0
a5b5bfbe-bbbf-4362-89d9-c7371b418884,841935,Bhagalpur,Bihar,3,prepaid,614.42,apparel,False,mobile,13,25,True,7,low,0
9a579e27-e7d2-4961-b55a-25f291bc091e,110143,Central Delhi,Delhi,1,prepaid,1229.13,apparel,False,desktop,9,28,False,2,low,0
61bf5373-5e13-4053-93ef-0ffe8e601618,572883,Hubli,Karnataka,3,COD,394.66,electronics,True,mobile,11,24,True,6,low,0
4ca09a77-81d7-4e83-ba1e-997dfd8db668,440056,Solapur,Maharashtra,2,COD,772.11,other,False,mobile,20,16,True,5,low,0
86dfac0e-42fd-491c-b794-ca4b439d7d64,803722,Darbhanga,Bihar,3,COD,554.36,grocery,False,mobile,15,40,True,7,low,0
63093b10-2161-4276-8e8f-641a56916895,781594,Assam District,Assam,2,prepaid,860.5,other,False,desktop,8,21,True,4,high,0
9222ace3-5fc4-4b8a-8f30-0ae8e7a79f75,250067,Uttarakhand District,Uttarakhand,2,prepaid,1531.66,apparel,False,mobile,17,50,True,6,medium,0
e4374232-a258-49fc-87fe-bd0560577723,565068,Hubli,Karnataka,3,COD,789.33,apparel,True,mobile,15,21,True,6,low,0
1b00e234-15ff-4a0d-b8fc-e533663dde14,403557,Mumbai,Maharashtra,3,prepaid,613.52,apparel,False,desktop,8,26,True,7,low,0
3a312d85-24c6-4157-befc-57fc882c356c,680011,Thiruvananthapuram,Kerala,2,COD,491.96,grocery,False,mobile,23,49,True,3,low,0
da296cb2-5f31-40ae-a300-2dbcaf2d0d28,767147,Bhubaneswar,Odisha,3,prepaid,288.28,apparel,False,mobile,10,37,True,8,medium,0
241f32e1-8cfa-495a-9df8-8053b2b5a794,416144,Pune,Maharashtra,2,prepaid,568.25,other,False,mobile,17,24,True,6,low,0
7bf0c1e3-d774-45f6-b776-2fc6e9a709f9,282811,Lucknow,Uttar Pradesh,2,COD,1069.14,other,True,mobile,0,47,True,6,low,0
bdb72857-f030-4865-ae29-e353aa9334fa,524049,Nellore,Andhra Pradesh,2,COD,763.62,other,False,mobile,22,28,True,4,low,1
aace217d-5899-4cbf-9376-17633cf32e25,121719,Haryana District,Haryana,1,prepaid,397.93,other,False,mobile,23,37,False,1,low,0
0409a1f7-9913-4591-b9f6-563e243a9275,835609,Gaya,Bihar,3,COD,471.43,electronics,False,mobile,14,39,True,7,low,0
b2ea2df2-d407-464d-9bbc-d31b2158ab02,676160,Thiruvananthapuram,Kerala,3,prepaid,371.39,electronics,True,mobile,12,48,True,8,low,0
de74c90c-ef3a-4aef-85b6-81066c8f6975,521711,Guntur,Andhra Pradesh,3,COD,1820.39,other,True,mobile,2,24,True,7,low,0
13a8c05f-d431-4372-91f8-b54609982c26,600474,Salem,Tamil Nadu,1,COD,810.3,other,False,mobile,1,26,False,1,low,0
2e5d4a83-3d2b-4cf4-be2c-4bd3558f358c,421706,Nagpur,Maharashtra,2,prepaid,727.94,apparel,False,mobile,8,41,True,3,low,0
a6604dd8-080d-4fdc-8525-14e2fbc27aa0,753152,Bhubaneswar,Odisha,2,prepaid,801.16,electronics,False,mobile,19,28,True,3,medium,0
485c6bc5-14b9-422d-9c33-b9a8615842b7,600474,Salem,Tamil Nadu,1,prepaid,1043.72,grocery,False,desktop,19,38,False,1,low,0
f6a0d5e1-8d3e-4188-8030-f0d1e8108c29,470833,Bhopal,Madhya Pradesh,2,COD,1664.66,apparel,False,mobile,8,29,True,3,low,0
199e11ae-264d-4f52-a2ac-4a1f671369dd,831892,Bhagalpur,Bihar,2,COD,3000.0,apparel,False,mobile,9,25,True,5,low,0
7b544521-18ea-42af-9546-afab7c64fb29,244252,Uttarakhand District,Uttarakhand,2,prepaid,935.64,apparel,False,mobile,16,28,True,4,medium,0
e9363c3f-3768-4fd4-8b46-ac412b7e7bf7,244783,Varanasi,Uttar Pradesh,2,COD,1434.81,apparel,True,desktop,15,49,True,6,low,0
fc9e9b5a-1dcd-4257-98ac-cb914e422c9d,825673,Muzaffarpur,Bihar,3,COD,741.07,electronics,False,mobile,19,22,True,5,low,0
3c3808b1-a48f-4b7d-8b63-4e157a367fc8,110143,Central Delhi,Delhi,1,COD,376.27,apparel,False,mobile,14,25,False,2,low,0
887fd3e1-c6df-4414-aa12-fe240c28206a,160431,Chandigarh District,Chandigarh,2,COD,579.69,grocery,False,mobile,11,29,True,5,low,1
fc55c889-0364-4d83-919a-447735563597,682530,Kollam,Kerala,2,COD,596.14,grocery,False,mobile,19,48,True,5,low,0
f852d95b-4ab4-4fc4-b207-d24d490e3180,560581,Belgaum,Karnataka,1,prepaid,871.7,apparel,False,mobile,16,27,False,3,low,1
bec073a9-97c7-4f8d-8a80-b5b1036295d2,575861,Belgaum,Karnataka,2,prepaid,443.84,electronics,True,mobile,18,37,True,6,low,0
cb762563-686a-4285-a60e-9f5aad89561b,322033,Ajmer,Rajasthan,3,COD,1082.78,electronics,True,mobile,21,28,True,8,low,1
c4024258-f3b9-4ff6-9018-8946891b0bb1,681448,Thrissur,Kerala,3,COD,779.06,apparel,True,mobile,14,50,True,6,low,1
52508a55-df8d-448b-b014-d9f69c2ced23,226129,Meerut,Uttar Pradesh,1,prepaid,577.27,electronics,False,desktop,10,37,False,3,low,0
91993c80-7118-496d-99c8-a1bd1804fcc0,578391,Belgaum,Karnataka,3,COD,980.32,apparel,False,mobile,14,42,True,8,low,0
776325f2-9041-4e63-bb13-312f67e1194f,753038,Cuttack,Odisha,2,prepaid,617.61,apparel,True,mobile,11,51,True,4,medium,1
58f1aa38-9235-43d6-8f74-939ba3c0002e,380247,Surat,Gujarat,1,COD,826.56,grocery,False,desktop,14,26,False,3,low,0
edc3bfbc-89b6-4241-9d78-627856911fe2,500933,Vijayawada,Andhra Pradesh,1,COD,363.4,other,False,mobile,18,38,False,1,low,0
1cf61273-2dd4-4210-801e-d9cc1254ac26,520298,Guntur,Andhra Pradesh,2,prepaid,858.31,apparel,True,mobile,11,25,True,5,low,0
bb1d4092-ac45-4c6a-aa5e-5c2e2fe2d4cc,500153,Visakhapatnam,Andhra Pradesh,1,COD,634.43,electronics,False,mobile,23,40,False,3,low,0
1eba475d-6ef8-4846-b718-16831a818b9a,636381,Tiruchirappalli,Tamil Nadu,2,prepaid,293.22,apparel,False,mobile,19,27,True,4,low,0
946035d2-9a6b-4c25-848f-83635822b777,781594,Assam District,Assam,2,prepaid,795.07,other,True,mobile,19,23,True,5,high,0
0e5c09a6-6e3c-4d2e-999b-b3f223bc4418,560988,Bengaluru Urban,Karnataka,1,COD,843.3,electronics,False,mobile,22,24,False,2,low,0
d835d2e4-de50-4772-8a2a-ddf616bca3b0,613416,Tiruchirappalli,Tamil Nadu,3,COD,619.64,apparel,False,mobile,9,23,True,6,low,0
87d7781c-c817-4dcf-a99b-a061b8851734,360551,Rajkot,Gujarat,2,COD,628.45,other,True,mobile,13,31,True,6,low,0
cb419b7f-4ee2-49fa-ac6c-95ee523c86a6,641739,Madurai,Tamil Nadu,2,COD,823.27,grocery,False,mobile,22,53,True,6,low,1
aa3b8398-7b95-4fbc-bf8e-2c3c2fe7801c,524049,Nellore,Andhra Pradesh,2,COD,1523.94,apparel,False,mobile,20,46,True,4,low,0
c43fe5de-15e1-4508-b182-38f2e50b30ca,439869,Solapur,Maharashtra,3,COD,607.85,apparel,False,mobile,7,35,True,5,low,0
080702f8-b152-4fbf-866f-ce375878a98a,208307,Lucknow,Uttar Pradesh,2,COD,793.56,apparel,True,desktop,10,29,True,4,low,1
ccf27abd-dfde-4a70-a4d1-f02f1390d8d3,380110,Ahmedabad,Gujarat,1,prepaid,514.61,apparel,False,mobile,7,26,False,3,low,0
c98cd185-f715-4316-8e63-9e852de6597d,700905,Kolkata,West Bengal,1,prepaid,504.5,apparel,False,desktop,0,44,False,2,low,0
d070873c-4cbd-4546-b52f-f29cd1424200,395824,Vadodara,Gujarat,2,COD,686.6,electronics,False,mobile,19,24,True,4,low,0
d6851540-92c5-4a13-916d-3a946bdfc1c4,734705,South 24 Parganas,West Bengal,2,prepaid,359.74,other,True,mobile,23,31,True,3,low,0
a52d09b8-c640-4885-9a23-8c4169b809bf,682082,Thrissur,Kerala,2,prepaid,709.23,grocery,False,mobile,11,50,True,4,low,0
4040e5f2-a5a1-440a-81c6-5eae3012eb7c,282934,Varanasi,Uttar Pradesh,2,COD,258.96,grocery,True,mobile,13,15,True,4,low,0
eb9749ff-a526-428f-98bf-de59695d187d,122345,Haryana District,Haryana,1,prepaid,355.36,apparel,True,mobile,9,26,False,2,low,0
9ef6d648-1508-4208-93c4-e99b8d7dade3,600751,Madurai,Tamil Nadu,1,prepaid,790.77,apparel,False,mobile,0,43,False,2,low,0
50b420b7-1d84-4f98-afa3-382f0cb80a60,250189,Uttarakhand District,Uttarakhand,2,COD,929.68,electronics,False,desktop,23,25,True,6,medium,0
9c4fb3ba-0aac-4882-a5c4-5dc9374dc915,600284,Madurai,Tamil Nadu,1,COD,842.6,apparel,True,mobile,14,29,False,3,low,1
04202d1f-fa93-457a-8957-4bf13758341b,560988,Bengaluru Urban,Karnataka,1,COD,507.88,apparel,False,mobile,22,25,False,3,low,0
8ecd6d14-a40a-4c55-93ef-963739d2d8dd,251640,Varanasi,Uttar Pradesh,3,COD,1183.69,other,False,mobile,19,15,True,6,low,0
1bd9e99c-406f-4470-a455-89dbdb475464,174373,Himachal Pradesh District,Himachal Pradesh,3,COD,781.54,apparel,True,mobile,14,23,True,5,medium,0
16561fb1-b53e-4841-a01b-88e2da61a333,515505,Vijayawada,Andhra Pradesh,3,COD,812.73,apparel,True,mobile,20,34,True,5,low,0
fddbf2c1-d527-445f-98b4-c84bed4cd7b5,441073,Thane,Maharashtra,3,COD,382.85,apparel,True,mobile,23,28,True,8,low,0
dec5c502-6af0-494a-9797-6f43e77be678,367308,Rajkot,Gujarat,3,prepaid,495.75,apparel,True,mobile,4,52,True,8,low,0
4bf9736f-6c5b-4395-8441-ce1ad8a81fec,853608,Gaya,Bihar,3,prepaid,432.78,apparel,True,mobile,20,50,True,8,low,0
9ab6ee3b-bca7-4b6a-809c-938579d491fd,380110,Ahmedabad,Gujarat,1,COD,1020.75,apparel,False,mobile,13,27,False,2,low,0
dba40cad-df75-42ca-a029-0ba625ae964c,831101,Jharkhand District,Jharkhand,2,COD,399.8,electronics,True,desktop,19,50,True,4,medium,1
32637455-99f6-42de-9221-d36ac9af4e15,253520,Lucknow,Uttar Pradesh,3,COD,529.28,other,False,mobile,22,48,True,7,low,0
37acbb13-2d00-4295-a856-662859dedb43,160664,Chandigarh District,Chandigarh,2,COD,558.17,apparel,True,mobile,16,22,True,3,low,0
1272863d-256b-4679-83bb-0ead619c863d,600751,Madurai,Tamil Nadu,1,prepaid,619.21,electronics,False,mobile,13,40,False,2,low,0
87d4d0e6-c321-4735-bba7-ab0ced7e15ca,123368,Haryana District,Haryana,3,prepaid,2469.68,other,False,mobile,15,48,True,6,low,0
9f1f6485-ea1f-4ce2-86a3-18aab4692542,201283,Kanpur,Uttar Pradesh,1,prepaid,511.7,apparel,False,desktop,2,27,False,2,low,0
fcde0f66-db36-4830-bda4-e3b95de0af1c,831324,Darbhanga,Bihar,2,COD,786.09,apparel,False,mobile,22,49,True,5,low,0
7ad626c9-95a1-4826-9856-f2afbe65cb53,492844,Ujjain,Madhya Pradesh,2,COD,1432.41,apparel,True,desktop,10,39,True,4,low,0
d73d4599-37cb-4874-890d-3bd88507942b,575265,Belgaum,Karnataka,2,COD,274.06,electronics,False,mobile,12,30,True,4,low,0
ff7196b5-f1de-47d4-a999-8601f4253f32,765770,Rourkela,Odisha,3,COD,560.81,apparel,False,mobile,6,29,True,7,medium,0
1f57bbf1-0935-4454-ba57-9f77583cabd6,316293,Ajmer,Rajasthan,3,COD,573.26,apparel,False,mobile,18,25,True,8,low,0
